malagasy,english,french,alpha_range,url
lalimpitonala,,,-,https://tenymalagasy.org/bins/teny2/lalimpitonala
lalin-kamy,soft and good (soil),,-,https://tenymalagasy.org/bins/teny2/lalinkamy
lalin-katoka,,,-,https://tenymalagasy.org/bins/teny2/lalinkatoka
lalin-kevitra,,,-,https://tenymalagasy.org/bins/teny2/lalinkevitra
lalin-tsaina,"deep,profound,sagacious,sensible,shrewd",,-,https://tenymalagasy.org/bins/teny2/lalintsaina
lalina,"deep,profound",profond,-,https://tenymalagasy.org/bins/teny2/lalina
lalina,,,-,https://tenymalagasy.org/bins/teny2/lalina
lalina aty,,,-,https://tenymalagasy.org/bins/teny2/lalinaaty
lalina fa...,,,-,https://tenymalagasy.org/bins/teny2/lalinafa
lalina izany,,,-,https://tenymalagasy.org/bins/teny2/lalinaizany
lalindalina,,profond (un peu),-,https://tenymalagasy.org/bins/teny2/lalindalina
lalindrano,,,-,https://tenymalagasy.org/bins/teny2/lalindrano
lalineña,,,-,https://tenymalagasy.org/bins/teny2/lalinena
lalinina,deep (to be made),,-,https://tenymalagasy.org/bins/teny2/lalinina
lalino,,,-,https://tenymalagasy.org/bins/teny2/lalino
lalinta,,limace,-,https://tenymalagasy.org/bins/teny2/lalinta
lalipito,,,-,https://tenymalagasy.org/bins/teny2/lalipito
lalipitonala,,,-,https://tenymalagasy.org/bins/teny2/lalipitonala
lalipoty,,,-,https://tenymalagasy.org/bins/teny2/lalipoty
laliroy,,,-,https://tenymalagasy.org/bins/teny2/laliroy
lalita,,,-,https://tenymalagasy.org/bins/teny2/lalita
lalitra,"club at cards,fly (a),housefly (a)","drosophile (une),mouche (une),trèfle au jeu de cartes",-,https://tenymalagasy.org/bins/teny2/lalitra
lalitromby,,,-,https://tenymalagasy.org/bins/teny2/lalitromby
lalitry,,mouche (une),-,https://tenymalagasy.org/bins/teny2/lalitry
lalivaina,,,-,https://tenymalagasy.org/bins/teny2/lalivaina
lalivay,,levain,-,https://tenymalagasy.org/bins/teny2/lalivay
laliñate,,,-,https://tenymalagasy.org/bins/teny2/lalinate
lalo,,"crue (une),passer (action de passer),passe (une)",-,https://tenymalagasy.org/bins/teny2/lalo
lalo-by,,,-,https://tenymalagasy.org/bins/teny2/laloby
lalo-tanana,plastered by hand,,-,https://tenymalagasy.org/bins/teny2/lalotanana
laloana,,,-,https://tenymalagasy.org/bins/teny2/laloana
lalodalotra,,,-,https://tenymalagasy.org/bins/teny2/lalodalotra
lalodalovana,,,-,https://tenymalagasy.org/bins/teny2/lalodalovana
lalokantry,,,-,https://tenymalagasy.org/bins/teny2/lalokantry
lalokatsaky,,,-,https://tenymalagasy.org/bins/teny2/lalokatsaky
lalomaka,,,-,https://tenymalagasy.org/bins/teny2/lalomaka
lalomanga,,,-,https://tenymalagasy.org/bins/teny2/lalomanga
lalombarika,,,-,https://tenymalagasy.org/bins/teny2/lalombarika
lalombary,,,-,https://tenymalagasy.org/bins/teny2/lalombary
lalombavy,,,-,https://tenymalagasy.org/bins/teny2/lalombavy
lalombavy,,,-,https://tenymalagasy.org/bins/teny2/lalombavy
lalombe,,,-,https://tenymalagasy.org/bins/teny2/lalombe
lalomena,hippopotamus (an),hippopotame (un),-,https://tenymalagasy.org/bins/teny2/lalomena
lalompito,,,-,https://tenymalagasy.org/bins/teny2/lalompito
lalompotaka,,,-,https://tenymalagasy.org/bins/teny2/lalompotaka
lalompotsy,,,-,https://tenymalagasy.org/bins/teny2/lalompotsy
lalona,,,-,https://tenymalagasy.org/bins/teny2/lalona
lalonabe,,,-,https://tenymalagasy.org/bins/teny2/lalonabe
lalonaberavina,,,-,https://tenymalagasy.org/bins/teny2/lalonaberavina
lalonadrevaka,,,-,https://tenymalagasy.org/bins/teny2/lalonadrevaka
lalonafotsy,,,-,https://tenymalagasy.org/bins/teny2/lalonafotsy
lalonaherehitrika,,,-,https://tenymalagasy.org/bins/teny2/lalonaherehitrika
lalonakeliravina,,,-,https://tenymalagasy.org/bins/teny2/lalonakeliravina
lalonalahy,,,-,https://tenymalagasy.org/bins/teny2/lalonalahy
lalonamaka,,,-,https://tenymalagasy.org/bins/teny2/lalonamaka
lalonamanga,,,-,https://tenymalagasy.org/bins/teny2/lalonamanga
lalonambarika,,,-,https://tenymalagasy.org/bins/teny2/lalonambarika
lalonambary,,,-,https://tenymalagasy.org/bins/teny2/lalonambary
lalonambavy,,,-,https://tenymalagasy.org/bins/teny2/lalonambavy
lalonamboa,,,-,https://tenymalagasy.org/bins/teny2/lalonamboa
lalonamena,,,-,https://tenymalagasy.org/bins/teny2/lalonamena
lalonanamboa,,,-,https://tenymalagasy.org/bins/teny2/lalonanamboa
lalonandalitra,,,-,https://tenymalagasy.org/bins/teny2/lalonandalitra
lalonandrano,,,-,https://tenymalagasy.org/bins/teny2/lalonandrano
lalonantsarika,,,-,https://tenymalagasy.org/bins/teny2/lalonantsarika
lalonapapofo,,,-,https://tenymalagasy.org/bins/teny2/lalonapapofo
lalonavarikanda,,,-,https://tenymalagasy.org/bins/teny2/lalonavarikanda
lalonavavy,,,-,https://tenymalagasy.org/bins/teny2/lalonavavy
lalondahy,,,-,https://tenymalagasy.org/bins/teny2/lalondahy
lalondalitra,,,-,https://tenymalagasy.org/bins/teny2/lalondalitra
lalondambo,,,-,https://tenymalagasy.org/bins/teny2/lalondambo
lalondanona,,,-,https://tenymalagasy.org/bins/teny2/lalondanona
lalondo,,,-,https://tenymalagasy.org/bins/teny2/lalondo
lalondona,,,-,https://tenymalagasy.org/bins/teny2/lalondona
lalondrano,,,-,https://tenymalagasy.org/bins/teny2/lalondrano
lalondrato,,,-,https://tenymalagasy.org/bins/teny2/lalondrato
lalondratsara,,,-,https://tenymalagasy.org/bins/teny2/lalondratsara
lalondrevaka,,,-,https://tenymalagasy.org/bins/teny2/lalondrevaka
lalonerehitrika,,,-,https://tenymalagasy.org/bins/teny2/lalonerehitrika
lalonkaotry,,,-,https://tenymalagasy.org/bins/teny2/lalonkaotry
lalonta,,,-,https://tenymalagasy.org/bins/teny2/lalonta
lalontona,,,-,https://tenymalagasy.org/bins/teny2/lalontona
lalontsarika,,,-,https://tenymalagasy.org/bins/teny2/lalontsarika
lalontsihitry,,,-,https://tenymalagasy.org/bins/teny2/lalontsihitry
lalontsisitry,,,-,https://tenymalagasy.org/bins/teny2/lalontsisitry
lalopito,,,-,https://tenymalagasy.org/bins/teny2/lalopito
lalorana,,,-,https://tenymalagasy.org/bins/teny2/lalorana
lalorina,"plastered,polished,varnished","crépi,enduit",-,https://tenymalagasy.org/bins/teny2/lalorina
lalory,,,-,https://tenymalagasy.org/bins/teny2/lalory
lalotona,,,-,https://tenymalagasy.org/bins/teny2/lalotona
lalotra,"coating (a),plaster (a)","crépi (un),enduit (un)",-,https://tenymalagasy.org/bins/teny2/lalotra
lalotse,,"crépissage,crépi",-,https://tenymalagasy.org/bins/teny2/lalotse
lalovana,,,-,https://tenymalagasy.org/bins/teny2/lalovana
lalovy,,,-,https://tenymalagasy.org/bins/teny2/lalovy
laly,,,-,https://tenymalagasy.org/bins/teny2/laly
laly,,,-,https://tenymalagasy.org/bins/teny2/laly
lalàm-pitondran-tena,,,-,https://tenymalagasy.org/bins/teny2/lalampitondrantena
lalàm-pitondrana,,,-,https://tenymalagasy.org/bins/teny2/lalampitondrana
lalàna,law (a),loi (une),-,https://tenymalagasy.org/bins/teny2/lalana
lalàna maty,,,-,https://tenymalagasy.org/bins/teny2/lalanamaty
lalàna velona,,,-,https://tenymalagasy.org/bins/teny2/lalanavelona
lama,,poli,-,https://tenymalagasy.org/bins/teny2/lama
lama,,,-,https://tenymalagasy.org/bins/teny2/lama
lama-pitrandrahana,,,-,https://tenymalagasy.org/bins/teny2/lamapitrandrahana
lamadamaka,,,-,https://tenymalagasy.org/bins/teny2/lamadamaka
lamahina,,,-,https://tenymalagasy.org/bins/teny2/lamahina
lamaho,,,-,https://tenymalagasy.org/bins/teny2/lamaho
lamahy,,,-,https://tenymalagasy.org/bins/teny2/lamahy
lamaina,,,-,https://tenymalagasy.org/bins/teny2/lamaina
lamaka,"mattress (a),mat (a)","couche (une),lit (un),natte (une)",-,https://tenymalagasy.org/bins/teny2/lamaka
lamaka,,,-,https://tenymalagasy.org/bins/teny2/lamaka
lamake,,,-,https://tenymalagasy.org/bins/teny2/lamake
lamako,applause (an),applaudissement (un),-,https://tenymalagasy.org/bins/teny2/lamako
lamako tsy mipaka,,,-,https://tenymalagasy.org/bins/teny2/lamakotsymipaka
lamaky,,,-,https://tenymalagasy.org/bins/teny2/lamaky
lamalama,,,-,https://tenymalagasy.org/bins/teny2/lamalama
lamaly,,,-,https://tenymalagasy.org/bins/teny2/lamaly
lamandy,,amende,-,https://tenymalagasy.org/bins/teny2/lamandy
lamao,,,-,https://tenymalagasy.org/bins/teny2/lamao
lamaody,fashion,mode,-,https://tenymalagasy.org/bins/teny2/lamaody
lamara,,,-,https://tenymalagasy.org/bins/teny2/lamara
lamarany,,,-,https://tenymalagasy.org/bins/teny2/lamarany
lamata,,"bonite à ventre rayé,listao",-,https://tenymalagasy.org/bins/teny2/lamata
lamba,"clothing (a),cloth (a)","châle (un),tissu (un),toile (une),vêtement (un)",-,https://tenymalagasy.org/bins/teny2/lamba
lamba akotifahana,,,-,https://tenymalagasy.org/bins/teny2/lambaakotifahana
lamba am-baky loha,,,-,https://tenymalagasy.org/bins/teny2/lambaambakyloha
lamba apetaka,,application,-,https://tenymalagasy.org/bins/teny2/lambaapetaka
lamba arindrano,,,-,https://tenymalagasy.org/bins/teny2/lambaarindrano
lamba atsofoka,,incrustation,-,https://tenymalagasy.org/bins/teny2/lambaatsofoka
lamba bontolo,,,-,https://tenymalagasy.org/bins/teny2/lambabontolo
lamba famaohana,towel (a),"serviette (une),torchon (un)",-,https://tenymalagasy.org/bins/teny2/lambafamaohana
lamba fanenjanana,,"crinoline,triplure,viseline",-,https://tenymalagasy.org/bins/teny2/lambafanenjanana
lamba firakotra,,,-,https://tenymalagasy.org/bins/teny2/lambafirakotra
lamba fomoahana,,,-,https://tenymalagasy.org/bins/teny2/lambafomoahana
lamba henjana,,toile,-,https://tenymalagasy.org/bins/teny2/lambahenjana
lamba jabo,,,-,https://tenymalagasy.org/bins/teny2/lambajabo
lamba joloka,,,-,https://tenymalagasy.org/bins/teny2/lambajoloka
lamba landihazo,,,-,https://tenymalagasy.org/bins/teny2/lambalandihazo
lamba landy,,,-,https://tenymalagasy.org/bins/teny2/lambalandy
lamba metisy,,,-,https://tenymalagasy.org/bins/teny2/lambametisy
lamba miloha,,,-,https://tenymalagasy.org/bins/teny2/lambamiloha
lamba rano,,,-,https://tenymalagasy.org/bins/teny2/lambarano
lamba rongony,,,-,https://tenymalagasy.org/bins/teny2/lambarongony
lamba sarika,,,-,https://tenymalagasy.org/bins/teny2/lambasarika
lamba sentetika,,tissu synthétique,-,https://tenymalagasy.org/bins/teny2/lambasentetika
lamba tomboka,,,-,https://tenymalagasy.org/bins/teny2/lambatomboka
lamba voloina,,tissu velouté,-,https://tenymalagasy.org/bins/teny2/lambavoloina
lambafo,,,-,https://tenymalagasy.org/bins/teny2/lambafo
lambafohala,,,-,https://tenymalagasy.org/bins/teny2/lambafohala
lambahoany,sarong,"pagne,sarong",-,https://tenymalagasy.org/bins/teny2/lambahoany
lambaina,,,-,https://tenymalagasy.org/bins/teny2/lambaina
lambajiafotsy,,,-,https://tenymalagasy.org/bins/teny2/lambajiafotsy
lambakohaka,,,-,https://tenymalagasy.org/bins/teny2/lambakohaka
lambalamba,,,-,https://tenymalagasy.org/bins/teny2/lambalamba
lambalaña,,,-,https://tenymalagasy.org/bins/teny2/lambalana
lambam-baravarana,"curtains,curtain (a)","ridean (un),rideaux (des)",-,https://tenymalagasy.org/bins/teny2/lambambaravarana
lambam-bary,,mortalité (grande),-,https://tenymalagasy.org/bins/teny2/lambambary
lambam-bity,,plante des pieds,-,https://tenymalagasy.org/bins/teny2/lambambity
lambam-pandriana,,,-,https://tenymalagasy.org/bins/teny2/lambampandriana
lambam-piraka,,,-,https://tenymalagasy.org/bins/teny2/lambampiraka
lambamena,shroud,linceul,-,https://tenymalagasy.org/bins/teny2/lambamena
lamban-akoho,feathers of a fowl (the),,-,https://tenymalagasy.org/bins/teny2/lambanakoho
lamban-databatra,table-cloth (a)`,nappe de table (une),-,https://tenymalagasy.org/bins/teny2/lambandatabatra
lamban-goaika,,,-,https://tenymalagasy.org/bins/teny2/lambangoaika
lamban-jaza,,lange,-,https://tenymalagasy.org/bins/teny2/lambanjaza
lamban-taña,,,-,https://tenymalagasy.org/bins/teny2/lambantana
lamban-tomboky,,,-,https://tenymalagasy.org/bins/teny2/lambantomboky
lamban-tseza,cover (a chair),,-,https://tenymalagasy.org/bins/teny2/lambantseza
lamban-tsoavaly,,,-,https://tenymalagasy.org/bins/teny2/lambantsoavaly
lambana,,"abattre (action d'),rafler (action de),tomber (action de)",-,https://tenymalagasy.org/bins/teny2/lambana
lambanana,width,largeur,-,https://tenymalagasy.org/bins/teny2/lambanana
lambandambana,,,-,https://tenymalagasy.org/bins/teny2/lambandambana
lambanina,,,-,https://tenymalagasy.org/bins/teny2/lambanina
lambano,,,-,https://tenymalagasy.org/bins/teny2/lambano
lambao,,,-,https://tenymalagasy.org/bins/teny2/lambao
lambatsilena,,,-,https://tenymalagasy.org/bins/teny2/lambatsilena
lambañane,,,-,https://tenymalagasy.org/bins/teny2/lambanane
lambe,,fesse,-,https://tenymalagasy.org/bins/teny2/lambe
lambenana,,,-,https://tenymalagasy.org/bins/teny2/lambenana
lambin-kena,,,-,https://tenymalagasy.org/bins/teny2/lambinkena
lambina,,,-,https://tenymalagasy.org/bins/teny2/lambina
lambinamorona,,,-,https://tenymalagasy.org/bins/teny2/lambinamorona
lambinana,,,-,https://tenymalagasy.org/bins/teny2/lambinana
lambinana,,,-,https://tenymalagasy.org/bins/teny2/lambinana
lambinanafotsy,,,-,https://tenymalagasy.org/bins/teny2/lambinanafotsy
lambinanalahy,,,-,https://tenymalagasy.org/bins/teny2/lambinanalahy
lambinanatambonaika,,,-,https://tenymalagasy.org/bins/teny2/lambinanatambonaika
lambinanavavy,,,-,https://tenymalagasy.org/bins/teny2/lambinanavavy
lambinangaga,,,-,https://tenymalagasy.org/bins/teny2/lambinangaga
lambinanomby,,,-,https://tenymalagasy.org/bins/teny2/lambinanomby
lambiny,,,-,https://tenymalagasy.org/bins/teny2/lambiny
lambirana,,,-,https://tenymalagasy.org/bins/teny2/lambirana
lambiro,,,-,https://tenymalagasy.org/bins/teny2/lambiro
lambiñana,,,-,https://tenymalagasy.org/bins/teny2/lambinana
lambo,"boar (a),pig (a)","caresse (une),cochon (un),polissage (un),porc (un),sanglier (un)",-,https://tenymalagasy.org/bins/teny2/lambo
lambo mandia hosy,,,-,https://tenymalagasy.org/bins/teny2/lambomandiahosy
lambo manoha-dia,,,-,https://tenymalagasy.org/bins/teny2/lambomanohadia
lambo sira,,jambon (un),-,https://tenymalagasy.org/bins/teny2/lambosira
lambo tsy mandry,business (an unfinished),affaire non tranchée (une),-,https://tenymalagasy.org/bins/teny2/lambotsymandry
lamboala,,,-,https://tenymalagasy.org/bins/teny2/lamboala
lamboara,,,-,https://tenymalagasy.org/bins/teny2/lamboara
lamboara,,"dugong (un),sirène (une)",-,https://tenymalagasy.org/bins/teny2/lamboara
lamboañala,,,-,https://tenymalagasy.org/bins/teny2/lamboanala
lambofotsy,,,-,https://tenymalagasy.org/bins/teny2/lambofotsy
lambohamba,,,-,https://tenymalagasy.org/bins/teny2/lambohamba
lambohenjana,,"indomptable (un),virago (une)",-,https://tenymalagasy.org/bins/teny2/lambohenjana
lambohenjana,,,-,https://tenymalagasy.org/bins/teny2/lambohenjana
lambohenza,,,-,https://tenymalagasy.org/bins/teny2/lambohenza
lambolambo,,"caresse (une),polissage (un)",-,https://tenymalagasy.org/bins/teny2/lambolambo
lambolamboina,"caressed,smoothed","caressé,poli",-,https://tenymalagasy.org/bins/teny2/lambolamboina
lambolamboy,,,-,https://tenymalagasy.org/bins/teny2/lambolamboy
lambomadinika,,,-,https://tenymalagasy.org/bins/teny2/lambomadinika
lambomalinika,,,-,https://tenymalagasy.org/bins/teny2/lambomalinika
lambomalinke,,,-,https://tenymalagasy.org/bins/teny2/lambomalinke
lambomamikafo,,,-,https://tenymalagasy.org/bins/teny2/lambomamikafo
lambomenasofy,,,-,https://tenymalagasy.org/bins/teny2/lambomenasofy
lambomiditra,,,-,https://tenymalagasy.org/bins/teny2/lambomiditra
lambomilitse,,,-,https://tenymalagasy.org/bins/teny2/lambomilitse
lambon-kena,,,-,https://tenymalagasy.org/bins/teny2/lambonkena
lambonaomby,,,-,https://tenymalagasy.org/bins/teny2/lambonaomby
lambonava,,,-,https://tenymalagasy.org/bins/teny2/lambonava
lambondrano,porpoise,marsouin,-,https://tenymalagasy.org/bins/teny2/lambondrano
lambondriaka,"porpoise (a),sea hog (a)","dauphin (un),marsouin (un)",-,https://tenymalagasy.org/bins/teny2/lambondriaka
lambonenjana,,,-,https://tenymalagasy.org/bins/teny2/lambonenjana
lamboniva,,,-,https://tenymalagasy.org/bins/teny2/lamboniva
lambontranina,,,-,https://tenymalagasy.org/bins/teny2/lambontranina
lambora,,,-,https://tenymalagasy.org/bins/teny2/lambora
lamborana,,,-,https://tenymalagasy.org/bins/teny2/lamborana
lamboresy,pig,,-,https://tenymalagasy.org/bins/teny2/lamboresy
lamboridim-basy,,,-,https://tenymalagasy.org/bins/teny2/lamboridimbasy
lamboridim-bokotra,,,-,https://tenymalagasy.org/bins/teny2/lamboridimbokotra
lamboridy,bridle,bride,-,https://tenymalagasy.org/bins/teny2/lamboridy
lamboro,,,-,https://tenymalagasy.org/bins/teny2/lamboro
lambosina,,,-,https://tenymalagasy.org/bins/teny2/lambosina
lambosy,,,-,https://tenymalagasy.org/bins/teny2/lambosy
lambotaha,,,-,https://tenymalagasy.org/bins/teny2/lambotaha
lambotany,,,-,https://tenymalagasy.org/bins/teny2/lambotany
lambotra,,,-,https://tenymalagasy.org/bins/teny2/lambotra
lambovitsika,,,-,https://tenymalagasy.org/bins/teny2/lambovitsika
lamby,,,-,https://tenymalagasy.org/bins/teny2/lamby
lame,,"arrangement,ordre",-,https://tenymalagasy.org/bins/teny2/lame
lamera,,murène,-,https://tenymalagasy.org/bins/teny2/lamera
lamerana,,,-,https://tenymalagasy.org/bins/teny2/lamerana
lamesa,mass (a),messe (une),-,https://tenymalagasy.org/bins/teny2/lamesa
lamiavona,,,-,https://tenymalagasy.org/bins/teny2/lamiavona
lamika,,rebut,-,https://tenymalagasy.org/bins/teny2/lamika
lamilamy,,,-,https://tenymalagasy.org/bins/teny2/lamilamy
lamilane,,"limande,sole",-,https://tenymalagasy.org/bins/teny2/lamilane
lamim-piaraha-monina,,,-,https://tenymalagasy.org/bins/teny2/lamimpiarahamonina
lamin' andrina,,organisation du concours,-,https://tenymalagasy.org/bins/teny2/laminandrina
lamin-drafitra,,,-,https://tenymalagasy.org/bins/teny2/lamindrafitra
lamin-drary,,,-,https://tenymalagasy.org/bins/teny2/lamindrary
lamin-kevitra,,nomenclature (une),-,https://tenymalagasy.org/bins/teny2/laminkevitra
lamina,,"arrangement,disposition,norme,ordre,organisation",-,https://tenymalagasy.org/bins/teny2/lamina
lamina an'erana,,organisation spatiale (une),-,https://tenymalagasy.org/bins/teny2/laminaanerana
lamina ara-pedagôjia,,organisation pédagogique,-,https://tenymalagasy.org/bins/teny2/laminaarapedagojia
lamina ara-pitondrana,,organisation administrative,-,https://tenymalagasy.org/bins/teny2/laminaarapitondrana
lamina ifanekena,,norme (une),-,https://tenymalagasy.org/bins/teny2/laminaifanekena
lamina maritoerana,,système de référence (un),-,https://tenymalagasy.org/bins/teny2/laminamaritoerana
laminasa,,,-,https://tenymalagasy.org/bins/teny2/laminasa
lamindamina,,,-,https://tenymalagasy.org/bins/teny2/lamindamina
laminina,,,-,https://tenymalagasy.org/bins/teny2/laminina
lamino,,,-,https://tenymalagasy.org/bins/teny2/lamino
lamira,,mire (une),-,https://tenymalagasy.org/bins/teny2/lamira
lamisikely,,vrille,-,https://tenymalagasy.org/bins/teny2/lamisikely
lamiso,,,-,https://tenymalagasy.org/bins/teny2/lamiso
lamisy,,vilebrequin (un),-,https://tenymalagasy.org/bins/teny2/lamisy
lamiteha,,,-,https://tenymalagasy.org/bins/teny2/lamiteha
lamizeny,,,-,https://tenymalagasy.org/bins/teny2/lamizeny
lamo,,,-,https://tenymalagasy.org/bins/teny2/lamo
lamodamoka,,,-,https://tenymalagasy.org/bins/teny2/lamodamoka
lamody,"custom,fashion",mode,-,https://tenymalagasy.org/bins/teny2/lamody
lamohina,,,-,https://tenymalagasy.org/bins/teny2/lamohina
lamohy,,,-,https://tenymalagasy.org/bins/teny2/lamohy
lamoka,"languid,sleepy,tired,weary","appesanti,dégoûté",-,https://tenymalagasy.org/bins/teny2/lamoka
lamokam-boankazo,,"fruit avorté,fruit mal dévelopé",-,https://tenymalagasy.org/bins/teny2/lamokamboankazo
lamokam-boatavo,,,-,https://tenymalagasy.org/bins/teny2/lamokamboatavo
lamokam-paiso,,,-,https://tenymalagasy.org/bins/teny2/lamokampaiso
lamokambazaha,,,-,https://tenymalagasy.org/bins/teny2/lamokambazaha
